,hotel,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,Unnamed: 31,Status
454,City Hotel,25,2017,August,33,18,0,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,1,Check-Out,20/8/2017,,Cancel
455,City Hotel,70,2017,August,33,18,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,89.1,0,1,Check-Out,20/8/2017,,Cancel
456,City Hotel,81,2017,August,33,19,0,1,1,0,0,BB,CYP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,160.0,0,1,Check-Out,20/8/2017,,Cancel
457,City Hotel,10,2017,August,33,18,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,180.0,0,2,Check-Out,20/8/2017,,Not Cancel
458,City Hotel,2,2017,August,33,19,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,149.0,0,1,Check-Out,20/8/2017,,Not Cancel
459,City Hotel,19,2017,August,33,19,0,1,2,2,0,BB,CZE,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,270.0,0,0,Check-Out,20/8/2017,,Cancel
460,City Hotel,179,2017,August,33,14,1,5,2,0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,121.0,,0,Transient,75.65,0,1,Check-Out,20/8/2017,,Not Cancel
461,City Hotel,272,2017,August,33,18,0,2,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,156.6,0,1,Check-Out,20/8/2017,,Cancel
462,City Hotel,70,2017,August,33,18,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,89.1,0,1,Check-Out,20/8/2017,,Cancel
463,City Hotel,23,2017,August,33,18,0,2,3,1,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,G,K,0,No Deposit,159.0,,0,Transient,283.23,0,0,Check-Out,20/8/2017,,Not Cancel
464,City Hotel,250,2017,August,33,14,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,16.0,,0,Transient,112.1,0,0,Check-Out,21/8/2017,,Not Cancel
465,City Hotel,147,2017,August,33,14,2,5,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,149.5,0,2,Check-Out,21/8/2017,,Not Cancel
466,City Hotel,193,2017,August,33,18,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,163.2,0,1,Check-Out,21/8/2017,,Cancel
467,City Hotel,182,2017,August,32,9,3,9,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,89.1,0,1,Check-Out,21/8/2017,,Not Cancel
468,City Hotel,296,2017,August,33,19,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,86.63,0,1,Check-Out,21/8/2017,,Cancel
469,City Hotel,174,2017,August,33,19,1,1,4,0,0,BB,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,79.0,,0,Transient,171.6,0,0,Check-Out,21/8/2017,,Not Cancel
470,City Hotel,16,2017,August,34,20,1,0,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,3.0,,0,Transient,99.0,0,2,Check-Out,21/8/2017,,Not Cancel
471,City Hotel,4,2017,August,34,20,1,0,1,0,0,SC,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,119.0,0,0,Check-Out,21/8/2017,,Not Cancel
472,City Hotel,250,2017,August,33,17,1,3,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,148.28,0,1,Check-Out,21/8/2017,,Cancel
473,City Hotel,236,2017,August,33,17,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,121.28,0,2,Check-Out,21/8/2017,,Cancel
474,City Hotel,236,2017,August,33,17,1,3,2,0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9.0,,0,Transient,193.28,0,2,Check-Out,21/8/2017,,Cancel
475,City Hotel,236,2017,August,33,17,1,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,130.28,1,2,Check-Out,21/8/2017,,Not Cancel
476,City Hotel,53,2017,August,33,19,1,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,170.0,0,1,Check-Out,21/8/2017,,Cancel
477,City Hotel,101,2017,August,33,18,1,2,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,,0,Transient,93.42,0,1,Check-Out,21/8/2017,,Not Cancel
478,City Hotel,323,2017,August,33,18,1,2,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,89.1,0,1,Check-Out,21/8/2017,,Cancel
479,City Hotel,127,2017,August,33,18,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,2,Check-Out,21/8/2017,,Not Cancel
480,City Hotel,127,2017,August,33,18,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,134.0,0,2,Check-Out,21/8/2017,,Not Cancel
481,City Hotel,9,2017,August,33,18,1,2,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,162.33,0,1,Check-Out,21/8/2017,,Cancel
482,City Hotel,0,2017,August,34,20,1,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,98.0,,0,Transient-Party,115.0,0,0,Check-Out,21/8/2017,,Not Cancel
483,City Hotel,27,2017,August,34,20,1,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83.0,,0,Transient,229.6,0,0,Check-Out,21/8/2017,,Cancel
484,City Hotel,1,2017,August,33,19,1,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,188.1,0,1,Check-Out,21/8/2017,,Not Cancel
485,City Hotel,160,2017,August,33,19,1,1,1,2,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,148.5,0,1,Check-Out,21/8/2017,,Cancel
486,City Hotel,12,2017,August,33,19,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Transient,180.0,0,4,Check-Out,21/8/2017,,Not Cancel
487,City Hotel,12,2017,August,33,19,1,1,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,190.0,0,4,Check-Out,21/8/2017,,Not Cancel
488,City Hotel,186,2017,August,33,14,2,5,2,0,0,SC,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,78.44,0,1,Check-Out,21/8/2017,,Not Cancel
489,City Hotel,102,2017,August,33,19,1,1,2,0,0,BB,CHE,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,112.5,0,1,Check-Out,21/8/2017,,Not Cancel
490,City Hotel,0,2017,August,34,20,1,0,3,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,198.0,0,0,Check-Out,21/8/2017,,Not Cancel
491,City Hotel,135,2017,August,33,18,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,42.0,,0,Transient,80.1,0,0,Check-Out,21/8/2017,,Not Cancel
492,City Hotel,160,2017,August,33,18,1,2,2,1,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,148.5,0,0,Check-Out,21/8/2017,,Not Cancel
493,City Hotel,268,2017,August,33,18,1,2,2,1,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.1,0,0,Check-Out,21/8/2017,,Not Cancel
494,City Hotel,96,2017,August,33,16,1,4,2,0,0,SC,JOR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,71.1,0,0,Check-Out,21/8/2017,,Not Cancel
495,City Hotel,206,2017,August,33,13,3,5,3,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,107.1,0,4,Check-Out,21/8/2017,,Not Cancel
496,City Hotel,271,2017,August,33,17,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,107.1,0,1,Check-Out,21/8/2017,,Cancel
497,City Hotel,101,2017,August,33,18,1,2,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,195.0,0,1,Check-Out,21/8/2017,,Not Cancel
498,City Hotel,8,2017,August,34,20,1,0,1,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,180.0,0,3,Check-Out,21/8/2017,,Not Cancel
499,City Hotel,9,2017,August,34,20,1,0,2,0,0,HB,DEU,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,198.0,0,0,Check-Out,21/8/2017,,Not Cancel
500,City Hotel,3,2017,August,33,19,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,,0,Transient,139.0,0,0,Check-Out,21/8/2017,,Not Cancel
501,City Hotel,186,2017,August,34,20,1,0,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,108.0,0,0,Check-Out,21/8/2017,,Not Cancel
502,City Hotel,9,2017,August,33,18,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,183.33,0,1,Check-Out,21/8/2017,,Cancel
503,City Hotel,161,2017,August,33,16,1,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0,Check-Out,21/8/2017,,Not Cancel
504,City Hotel,14,2017,August,33,18,1,2,3,2,0,HB,ESP,Direct,Direct,0,0,0,G,G,1,No Deposit,14.0,,0,Transient,372.33,0,1,Check-Out,21/8/2017,,Not Cancel
505,City Hotel,22,2017,August,33,19,1,1,2,2,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,,,0,Transient,200.4,0,1,Check-Out,21/8/2017,,Not Cancel
506,City Hotel,161,2017,August,33,16,1,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0,Check-Out,21/8/2017,,Not Cancel
507,City Hotel,225,2017,August,33,19,1,1,2,2,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,14.0,,0,Transient,175.05,0,1,Check-Out,21/8/2017,,Cancel
508,City Hotel,197,2017,August,33,18,1,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.2,0,1,Check-Out,21/8/2017,,Cancel
509,City Hotel,14,2017,August,33,18,1,2,2,0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,183.33,0,1,Check-Out,21/8/2017,,Cancel
510,City Hotel,8,2017,August,34,20,1,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Transient,150.0,0,3,Check-Out,21/8/2017,,Not Cancel
511,City Hotel,32,2017,August,33,17,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,185.0,0,2,Check-Out,21/8/2017,,Not Cancel
512,City Hotel,32,2017,August,33,17,1,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,234.0,0,3,Check-Out,21/8/2017,,Not Cancel
513,City Hotel,101,2017,August,33,18,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,,0,Transient,80.1,0,1,Check-Out,21/8/2017,,Not Cancel
514,City Hotel,101,2017,August,33,18,1,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,132.0,,0,Transient,80.1,0,1,Check-Out,21/8/2017,,Not Cancel
515,City Hotel,211,2017,August,33,15,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,85.0,0,0,Check-Out,21/8/2017,,Not Cancel
516,City Hotel,172,2017,August,33,18,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,118.2,0,1,Check-Out,21/8/2017,,Cancel
517,City Hotel,154,2017,August,33,17,1,3,2,0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,52.0,,0,Transient,80.1,0,1,Check-Out,21/8/2017,,Not Cancel
518,City Hotel,0,2017,August,33,17,1,3,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,9.0,,0,Transient,143.1,0,1,Check-Out,21/8/2017,,Not Cancel
519,City Hotel,0,2017,August,33,19,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,152.0,,0,Transient,110.7,0,0,Check-Out,21/8/2017,,Not Cancel
520,City Hotel,2,2017,August,33,18,1,2,3,0,0,BB,DZA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,192.67,0,0,Check-Out,21/8/2017,,Not Cancel
521,City Hotel,15,2017,August,33,17,1,3,3,1,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,7.0,,0,Transient,236.0,0,1,Check-Out,21/8/2017,,Not Cancel
522,City Hotel,209,2017,August,33,16,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,16.0,,0,Transient,103.5,0,0,Check-Out,21/8/2017,,Cancel
523,City Hotel,0,2017,August,34,20,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98.0,,0,Transient-Party,115.0,0,0,Check-Out,22/8/2017,,Not Cancel
524,City Hotel,140,2017,August,33,13,4,5,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Transient,90.0,0,0,Check-Out,22/8/2017,,Not Cancel
525,City Hotel,106,2017,August,33,15,2,5,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,16.0,,0,Transient,121.0,0,0,Check-Out,22/8/2017,,Not Cancel
526,City Hotel,112,2017,August,34,20,2,0,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9.0,,0,Transient,235.0,0,0,Check-Out,22/8/2017,,Cancel
527,City Hotel,240,2017,August,33,18,2,2,3,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,158.1,0,1,Check-Out,22/8/2017,,Cancel
528,City Hotel,262,2017,August,33,17,2,3,2,0,0,BB,NZL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.72,0,0,Check-Out,22/8/2017,,Not Cancel
529,City Hotel,180,2017,August,33,16,2,4,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,168.0,,0,Transient,71.1,0,0,Check-Out,22/8/2017,,Not Cancel
530,City Hotel,114,2017,August,33,17,2,3,2,0,0,SC,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,71.1,0,0,Check-Out,22/8/2017,,Not Cancel
531,City Hotel,128,2017,August,34,20,2,0,2,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,,0,Transient,145.0,0,1,Check-Out,22/8/2017,,Cancel
532,City Hotel,96,2017,August,34,20,2,0,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98.0,,0,Transient-Party,115.0,0,0,Check-Out,22/8/2017,,Cancel
533,City Hotel,1,2017,August,34,21,1,0,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,140.0,0,0,Check-Out,22/8/2017,,Cancel
534,City Hotel,153,2017,August,33,15,2,5,3,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,116.1,0,0,Check-Out,22/8/2017,,Not Cancel
535,City Hotel,115,2017,August,34,20,2,0,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,22/8/2017,,Cancel
536,City Hotel,181,2017,August,33,19,2,1,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,122.7,0,1,Check-Out,22/8/2017,,Cancel
537,City Hotel,152,2017,August,33,18,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,139.5,0,0,Check-Out,22/8/2017,,Not Cancel
538,City Hotel,96,2017,August,33,17,2,3,2,1,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,168.0,,0,Transient,142.6,0,0,Check-Out,22/8/2017,,Not Cancel
539,City Hotel,135,2017,August,33,15,2,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,195.0,0,1,Check-Out,22/8/2017,,Not Cancel
540,City Hotel,212,2017,August,33,18,2,2,2,1,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,135.9,0,4,Check-Out,22/8/2017,,Cancel
541,City Hotel,2,2017,August,34,20,2,0,3,0,0,BB,AGO,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,204.5,0,1,Check-Out,22/8/2017,,Not Cancel
542,City Hotel,138,2017,August,34,20,2,0,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,164.0,0,1,Check-Out,22/8/2017,,Cancel
543,City Hotel,59,2017,August,34,20,2,0,1,0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98.0,,0,Transient-Party,6.0,0,0,Check-Out,22/8/2017,,Not Cancel
544,City Hotel,93,2017,August,33,18,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,89.1,1,0,Check-Out,22/8/2017,,Not Cancel
545,City Hotel,1,2017,August,33,19,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,92.99,0,0,Check-Out,22/8/2017,,Not Cancel
546,City Hotel,6,2017,August,34,21,1,0,2,3,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,7.0,,0,Transient,264.44,0,2,Check-Out,22/8/2017,,Cancel
547,City Hotel,124,2017,August,33,13,4,5,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,140.4,0,1,Check-Out,22/8/2017,,Not Cancel
548,City Hotel,0,2017,August,34,21,1,0,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,198.0,0,0,Check-Out,22/8/2017,,Not Cancel
549,City Hotel,16,2017,August,34,20,2,0,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,210.0,0,0,Check-Out,22/8/2017,,Cancel
550,City Hotel,141,2017,August,33,15,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Transient,80.1,0,0,Check-Out,22/8/2017,,Not Cancel
551,City Hotel,211,2017,August,33,19,2,1,2,2,0,BB,ITA,Direct,Direct,0,0,0,E,E,2,No Deposit,14.0,,0,Transient,174.2,1,0,Check-Out,22/8/2017,,Not Cancel
552,City Hotel,39,2017,August,34,20,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,310.0,,0,Transient,140.0,0,0,Check-Out,22/8/2017,,Not Cancel
553,City Hotel,92,2017,August,33,15,2,5,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,95.0,0,1,Check-Out,22/8/2017,,Not Cancel
554,City Hotel,207,2017,August,32,12,4,6,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,78.61,0,1,Check-Out,22/8/2017,,Not Cancel
555,City Hotel,207,2017,August,32,12,4,6,2,0,0,SC,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,78.61,0,1,Check-Out,22/8/2017,,Not Cancel
556,City Hotel,2,2017,August,33,19,2,1,3,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,218.33,0,1,Check-Out,22/8/2017,,Not Cancel
557,City Hotel,153,2017,August,33,15,2,5,3,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,,0,Transient,125.1,0,0,Check-Out,22/8/2017,,Not Cancel
558,City Hotel,87,2017,August,33,13,4,5,2,1,0,BB,ESP,Direct,Direct,0,0,0,E,E,2,No Deposit,14.0,,0,Transient,195.11,1,3,Check-Out,22/8/2017,,Not Cancel
559,City Hotel,113,2017,August,32,8,4,10,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,125.0,0,1,Check-Out,22/8/2017,,Not Cancel
560,City Hotel,101,2017,August,33,17,2,3,2,0,1,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,,0,Transient,80.1,0,1,Check-Out,22/8/2017,,Not Cancel
561,City Hotel,90,2017,August,33,15,2,5,3,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,16.0,,0,Transient,116.1,0,0,Check-Out,22/8/2017,,Not Cancel
562,City Hotel,205,2017,August,33,15,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,123.3,0,2,Check-Out,22/8/2017,,Cancel
563,City Hotel,38,2017,August,33,19,2,1,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,310.0,,0,Transient,140.0,0,0,Check-Out,22/8/2017,,Not Cancel
564,City Hotel,228,2017,August,34,21,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Transient,130.5,0,0,Check-Out,23/8/2017,,Not Cancel
565,City Hotel,115,2017,August,34,20,2,1,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,23/8/2017,,Cancel
566,City Hotel,127,2017,August,33,16,2,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,262.0,,0,Transient,80.1,0,1,Check-Out,23/8/2017,,Not Cancel
567,City Hotel,127,2017,August,33,16,2,5,2,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,262.0,,0,Transient,80.1,0,1,Check-Out,23/8/2017,,Not Cancel
568,City Hotel,95,2017,August,33,19,2,2,1,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,11,No Deposit,98.0,,0,Transient-Party,95.0,0,0,Check-Out,23/8/2017,,Cancel
569,City Hotel,92,2017,August,33,16,2,5,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,7,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,23/8/2017,,Cancel
570,City Hotel,11,2017,August,34,25,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,1,D,D,1,No Deposit,98.0,,0,Group,125.0,0,0,Check-Out,27/8/2017,,Not Cancel
571,City Hotel,295,2017,August,33,19,2,2,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,,0,Transient,171.14,0,1,Check-Out,23/8/2017,,Not Cancel
572,City Hotel,152,2017,August,33,19,2,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0,Check-Out,23/8/2017,,Not Cancel
573,City Hotel,2,2017,August,34,20,2,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,152.0,,0,Transient,81.7,0,0,Check-Out,23/8/2017,,Not Cancel
574,City Hotel,115,2017,August,34,20,2,1,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,23/8/2017,,Cancel
575,City Hotel,150,2017,August,34,21,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,168.0,,0,Transient,80.1,0,0,Check-Out,23/8/2017,,Not Cancel
576,City Hotel,149,2017,August,33,18,2,3,2,1,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,93.6,0,1,Check-Out,23/8/2017,,Cancel
577,City Hotel,142,2017,August,33,18,2,3,2,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,80.1,0,1,Check-Out,23/8/2017,,Not Cancel
578,City Hotel,116,2017,August,34,21,1,1,1,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,98.0,,0,Transient-Party,125.0,0,0,Check-Out,23/8/2017,,Cancel
579,City Hotel,11,2017,August,34,22,0,1,1,0,0,BB,POL,Online TA,TA/TO,0,0,0,D,G,1,No Deposit,9.0,,0,Transient,170.0,0,0,Check-Out,23/8/2017,,Not Cancel
580,City Hotel,10,2017,August,34,21,1,1,3,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9.0,,0,Transient,210.0,0,2,Check-Out,23/8/2017,,Not Cancel
581,City Hotel,40,2017,August,34,21,1,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Transient,169.0,0,2,Check-Out,23/8/2017,,Not Cancel
582,City Hotel,149,2017,August,33,16,2,5,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27.0,,0,Transient,80.1,0,0,Check-Out,23/8/2017,,Not Cancel
583,City Hotel,95,2017,August,33,19,2,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,98.0,,0,Transient-Party,115.0,0,0,Check-Out,23/8/2017,,Cancel
